,property,propertyLabel
593,http://dbpedia.org/property/auxa6s,auxA6S
594,http://dbpedia.org/property/color4s,color4S
595,http://dbpedia.org/property/color5s,color5S
596,http://dbpedia.org/property/color6s,color6S
597,http://dbpedia.org/property/custom1link,custom1link
598,http://dbpedia.org/property/custom1name,custom1name
599,http://dbpedia.org/property/end4s,end4S
600,http://dbpedia.org/property/end5s,end5S
601,http://dbpedia.org/property/episodenumber,EpisodeNumber
602,http://dbpedia.org/property/episodes4s,episodes4S
603,http://dbpedia.org/property/episodes5s,episodes5S
604,http://dbpedia.org/property/episodes6s,episodes6S
605,http://dbpedia.org/property/link4s,link4S
606,http://dbpedia.org/property/link6s,link6S
607,http://dbpedia.org/property/linkt4s,linkT4S
608,http://dbpedia.org/property/linkt5s,linkT5S
609,http://dbpedia.org/property/linkt6s,linkT6S
610,http://dbpedia.org/property/network4s,network4S
611,http://dbpedia.org/property/network5s,network5S
612,http://dbpedia.org/property/network6s,network6S
613,http://dbpedia.org/property/originalairdate,OriginalAirDate
614,http://dbpedia.org/ontology/year,year
615,http://dbpedia.org/ontology/locationCountry,państwo
616,http://dbpedia.org/ontology/presenter,presenter
617,http://dbpedia.org/property/shipDecommissioned,Ship decommissioned
618,http://dbpedia.org/property/shipDraft,Ship draft
619,http://dbpedia.org/property/shipEndurance,Ship endurance
620,http://dbpedia.org/property/shipPower,Ship power
621,http://dbpedia.org/property/shipRecommissioned,Ship recommissioned
622,http://dbpedia.org/property/shipSpeed,Ship speed
623,http://dbpedia.org/property/shipSponsor,Ship sponsor
624,http://dbpedia.org/property/vb,VB
625,http://dbpedia.org/property/begins,begins
626,http://dbpedia.org/property/ends,ends
627,http://dbpedia.org/property/shipCommissioned,Ship commissioned
628,http://dbpedia.org/property/attendance,attendance
629,http://dbpedia.org/property/author,author
630,http://dbpedia.org/property/channel,channel
631,http://dbpedia.org/property/fam,fam
632,http://dbpedia.org/property/filing,filing
633,http://dbpedia.org/property/gamerev,GameRev
634,http://dbpedia.org/property/italicTitle,italic title
635,http://dbpedia.org/property/knownFor,known for
636,http://dbpedia.org/property/logoSize,logo size
637,http://dbpedia.org/property/next,next
638,http://dbpedia.org/property/numSeries,num series
639,http://dbpedia.org/property/opentheme,opentheme
640,http://dbpedia.org/property/organizer,organizer
641,http://dbpedia.org/property/prev,prev
642,http://dbpedia.org/property/pubDate,pub date
643,http://dbpedia.org/property/publishedIn,published in
644,http://dbpedia.org/property/related,related
645,http://dbpedia.org/property/release,release
646,http://dbpedia.org/property/shipArmament,Ship armament
647,http://dbpedia.org/property/shipBuilder,Ship builder
648,http://dbpedia.org/property/shipComplement,Ship complement
649,http://dbpedia.org/property/shipCountry,Ship country
650,http://dbpedia.org/property/shipDisplacement,Ship displacement
651,http://dbpedia.org/property/shipFate,Ship fate
652,http://dbpedia.org/property/shipLaidDown,Ship laid down
653,http://dbpedia.org/property/shipLaunched,Ship launched
654,http://dbpedia.org/property/shipName,Ship name
655,http://dbpedia.org/property/shipPropulsion,Ship propulsion
656,http://dbpedia.org/property/shipType,Ship type
657,http://dbpedia.org/property/talk,talk
658,http://dbpedia.org/property/themeMusicComposer,theme music composer
659,http://dbpedia.org/property/wikisource,wikisource
660,http://dbpedia.org/property/shipStruck,Ship struck
661,http://dbpedia.org/property/hideHeader,Hide header
662,http://dbpedia.org/ontology/MeanOfTransportation/length,length (mm)
663,http://dbpedia.org/ontology/layingDown,laying down
664,http://dbpedia.org/ontology/length,length (μ)
665,http://dbpedia.org/ontology/shipBeam,ship beam (μ)
666,http://dbpedia.org/ontology/shipLaunch,ship launched
667,http://dbpedia.org/ontology/status,status
668,http://dbpedia.org/ontology/topSpeed,top speed (kmh)
669,http://dbpedia.org/ontology/commissioningDate,commissioning date
670,http://dbpedia.org/ontology/decommissioningDate,decommissioning date
671,http://dbpedia.org/ontology/shipDraft,ship draft (μ)
672,http://dbpedia.org/ontology/recommissioningDate,recommissioning date
673,http://dbpedia.org/ontology/builder,builder
674,http://dbpedia.org/ontology/channel,channel
675,http://dbpedia.org/ontology/knownFor,known for
676,http://dbpedia.org/ontology/recordLabel,record label
677,http://dbpedia.org/ontology/related,related
678,http://xmlns.com/foaf/0.1/givenName,
679,http://dbpedia.org/property/architecture,architecture
680,http://dbpedia.org/property/award1Type,award1 type
681,http://dbpedia.org/property/award1Winner,award1 winner
682,http://dbpedia.org/property/award2Type,award2 type
683,http://dbpedia.org/property/award2Winner,award2 winner
684,http://dbpedia.org/property/bestGame,best game
685,http://dbpedia.org/property/host,host
686,http://dbpedia.org/property/landscape,landscape
687,http://dbpedia.org/property/last,last
688,http://dbpedia.org/property/main,main
689,http://dbpedia.org/property/mediaType,media type
690,http://dbpedia.org/property/mostAwards,most awards
691,http://dbpedia.org/property/mostNominations,most nominations
692,http://dbpedia.org/property/mostWins,most wins
693,http://dbpedia.org/property/previous,previous
694,http://dbpedia.org/property/publicationType,publication type
695,http://dbpedia.org/property/site,site
696,http://dbpedia.org/property/entry,entry
697,http://dbpedia.org/property/enthusiast,enthusiast
698,http://dbpedia.org/property/highend,highend
699,http://dbpedia.org/property/midrange,midrange
700,http://dbpedia.org/ontology/author,author
701,http://dbpedia.org/ontology/language,language
702,http://dbpedia.org/ontology/literaryGenre,literary genre
703,http://dbpedia.org/ontology/mediaType,media type
704,http://dbpedia.org/property/trainLength,train length
705,http://dbpedia.org/property/formerName,former name
706,http://dbpedia.org/property/headline,headline
707,http://dbpedia.org/property/imageUpright,image upright
708,http://dbpedia.org/property/nextTitle,next title
709,http://dbpedia.org/property/nextYear,next year
710,http://dbpedia.org/property/notableWorks,notable works
711,http://dbpedia.org/property/predecessor,predecessor
712,http://dbpedia.org/property/beganOperation,began operation
713,http://dbpedia.org/property/endedOperation,ended operation
714,http://dbpedia.org/property/eyecolor,eyecolor
715,http://dbpedia.org/property/haircolor,haircolor
716,http://dbpedia.org/ontology/agency,agency
717,http://dbpedia.org/ontology/activeYears,active years
718,http://dbpedia.org/ontology/Person/height,height (cm)
719,http://dbpedia.org/ontology/closingDate,closing date
720,http://dbpedia.org/ontology/closingYear,closing year
721,http://dbpedia.org/ontology/formerName,former name
722,http://dbpedia.org/ontology/height,height (μ)
723,http://dbpedia.org/ontology/openingYear,opening year
724,http://dbpedia.org/ontology/eyeColor,eye color
725,http://dbpedia.org/ontology/hairColor,hair color
726,http://dbpedia.org/ontology/producer,producer
727,http://dbpedia.org/ontology/subsequentWork,subsequent work
728,http://dbpedia.org/property/awardedFor,awarded for
729,http://dbpedia.org/property/game,game
730,http://dbpedia.org/property/headerAlign,header align
731,http://dbpedia.org/property/height,height
732,http://dbpedia.org/property/license,license
733,http://dbpedia.org/property/manufacturer,manufacturer
734,http://dbpedia.org/property/netIncome,net income
735,http://dbpedia.org/property/nlife,NLife
736,http://dbpedia.org/property/operatingIncome,operating income
737,http://dbpedia.org/property/operatingSystem,operating system
738,http://dbpedia.org/property/perrow,perrow
739,http://dbpedia.org/property/rev10score,rev10Score
740,http://dbpedia.org/property/rev7score,rev7score
741,http://dbpedia.org/property/rev8score,rev8score
742,http://dbpedia.org/property/rev9score,rev9Score
743,http://dbpedia.org/property/revenue,revenue
744,http://dbpedia.org/property/spinoffs,spinoffs
745,http://dbpedia.org/property/totalWidth,total width
746,http://dbpedia.org/property/tradedAs,traded as
747,http://dbpedia.org/property/updated,updated
748,http://dbpedia.org/property/write,write
749,http://dbpedia.org/property/rev1Ps,rev1 PS
750,http://dbpedia.org/property/gamerevPs,GameRev PS
751,http://dbpedia.org/property/cartoonist,cartoonist
752,http://dbpedia.org/property/currentAwards,current awards
753,http://dbpedia.org/property/egmPs,EGM PS
754,http://dbpedia.org/property/gspotPc,GSpot PC
755,http://dbpedia.org/property/ink,ink
756,http://dbpedia.org/property/part,part
757,http://dbpedia.org/property/pencil,pencil
758,http://dbpedia.org/property/sales,sales
759,http://dbpedia.org/property/salesTitle,sales title
760,http://dbpedia.org/ontology/personFunction,person function
761,http://dbpedia.org/ontology/dissolutionDate,dissolution date
762,http://dbpedia.org/ontology/endDate,end date
763,http://dbpedia.org/ontology/fate,fate
764,http://dbpedia.org/ontology/netIncome,net income ($)
765,http://dbpedia.org/ontology/operatingIncome,operating income ($)
766,http://dbpedia.org/ontology/revenue,revenue ($)
767,http://dbpedia.org/ontology/startDate,start date
768,http://dbpedia.org/ontology/hometown,home town
769,http://dbpedia.org/ontology/license,license
770,http://dbpedia.org/ontology/manufacturer,manufacturer
771,http://dbpedia.org/ontology/operatingSystem,operating system
772,http://dbpedia.org/ontology/origin,origin
773,http://dbpedia.org/ontology/owningCompany,owning company
774,http://purl.org/dc/elements/1.1/publisher,
775,http://dbpedia.org/property/1a,1a
776,http://dbpedia.org/property/1p,1p
777,http://dbpedia.org/property/1y,1y
778,http://dbpedia.org/property/2a,2a
779,http://dbpedia.org/property/2p,2p
780,http://dbpedia.org/property/2y,2y
781,http://dbpedia.org/property/camera,camera
782,http://dbpedia.org/property/ceo,ceo
783,http://dbpedia.org/property/champion,champion
784,http://dbpedia.org/property/champions,champions
785,http://dbpedia.org/property/continent,continent
786,http://dbpedia.org/property/countries,countries
787,http://dbpedia.org/property/editing,editing
788,http://dbpedia.org/property/endDate,end date
789,http://dbpedia.org/property/endtheme,endtheme
790,http://dbpedia.org/property/ep,EP
791,http://dbpedia.org/property/followedBy,followed by
792,http://dbpedia.org/property/inaugural,inaugural
793,http://dbpedia.org/property/mostChamps,most champs
794,http://dbpedia.org/property/music,music
795,http://dbpedia.org/property/mvp,MVP
796,http://dbpedia.org/property/nativeName,native name
797,http://dbpedia.org/property/nativeNameLang,native name lang
798,http://dbpedia.org/property/pages,pages
799,http://dbpedia.org/property/qualification,qualification
800,http://dbpedia.org/property/releaseDate,release date
801,http://dbpedia.org/property/replaced,replaced
802,http://dbpedia.org/property/sn,sn
803,http://dbpedia.org/property/written,written
804,http://dbpedia.org/property/commissioner,commissioner
805,http://dbpedia.org/property/administrator,administrator
806,http://dbpedia.org/property/tournamentFormat,tournament format
807,http://dbpedia.org/property/folded,folded
808,http://dbpedia.org/property/materials,materials
809,http://dbpedia.org/property/relatedComps,related comps
810,http://dbpedia.org/ontology/lastAppearance,last appearance
811,http://dbpedia.org/ontology/numberOfPages,number of pages
812,http://dbpedia.org/ontology/participant,participant
813,http://www.w3.org/2004/02/skos/core#narrower,
814,http://dbpedia.org/property/4p,4p
815,http://dbpedia.org/property/cng,CNG
816,http://dbpedia.org/property/play,play
817,http://dbpedia.org/property/screenshot,screenshot
818,http://dbpedia.org/property/employer,employer
819,http://dbpedia.org/property/gspy,GSpy
820,http://dbpedia.org/property/languageCount,language count
821,http://dbpedia.org/property/moduleCharacterLevels,module character levels
822,http://dbpedia.org/property/moduleFirstPublished,module first published
823,http://dbpedia.org/property/moduleImage,module image
824,http://dbpedia.org/property/moduleTitle,module title
825,http://dbpedia.org/property/relations,relations
826,http://dbpedia.org/ontology/relation,relation
827,http://dbpedia.org/ontology/employer,employer
828,http://dbpedia.org/ontology/headquarter,headquarter
829,http://dbpedia.org/property/suser,SUser
830,http://dbpedia.org/property/ysinclair,YSinclair
831,http://dbpedia.org/property/ms,ms
832,http://dbpedia.org/property/controllers,controllers
833,http://dbpedia.org/property/cpu,cpu
834,http://dbpedia.org/property/left,left
835,http://dbpedia.org/property/username,username
836,http://dbpedia.org/property/based,based
837,http://dbpedia.org/property/category,category
838,http://dbpedia.org/property/dimensions,dimensions
839,http://dbpedia.org/property/discontinued,discontinued
840,http://dbpedia.org/property/firstdate,firstdate
841,http://dbpedia.org/property/frequency,frequency
842,http://dbpedia.org/property/imageFile,image file
843,http://dbpedia.org/property/issn,ISSN
844,http://dbpedia.org/property/power,power
845,http://dbpedia.org/property/romanizedName,romanized name
846,http://dbpedia.org/property/text,text
847,http://dbpedia.org/property/founderName,founder name
848,http://dbpedia.org/property/audio,audio
849,http://dbpedia.org/property/blp,BLP
850,http://dbpedia.org/property/gen,Gen
851,http://dbpedia.org/property/input,input
852,http://dbpedia.org/property/lifespan,lifespan
853,http://dbpedia.org/property/organised,organised
854,http://dbpedia.org/property/price,price
855,http://dbpedia.org/property/releasedate,releasedate
856,http://dbpedia.org/ontology/species,species
857,http://dbpedia.org/ontology/depictionDescription,depiction description (caption)
858,http://dbpedia.org/ontology/isbn,ISBN
859,http://dbpedia.org/ontology/issn,issn
860,http://dbpedia.org/ontology/originalName,original name
861,http://dbpedia.org/ontology/child,child
862,http://dbpedia.org/ontology/cpu,CPU
863,http://dbpedia.org/ontology/predecessor,predecessor
864,http://dbpedia.org/ontology/successor,successor
865,http://dbpedia.org/property/z,z
866,http://dbpedia.org/property/j,j
867,http://dbpedia.org/property/k,k
868,http://dbpedia.org/property/l,l
869,http://dbpedia.org/property/o,O
870,http://dbpedia.org/property/p,p
871,http://dbpedia.org/property/r,r
872,http://dbpedia.org/property/t,t
